Wall time,Step,Value
1700485385.1092296,80149,-33.73577880859375
1700485410.7369852,80249,-33.602596282958984
1700485423.333913,80299,-32.75042724609375
1700485486.6573412,80549,-31.665660858154297
1700485587.938698,80949,-32.96455764770508
1700485613.2707736,81049,-33.1124382019043
1700485701.5929995,81399,-32.29212188720703
1700485714.225916,81449,-32.0095100402832
1700485764.7501724,81649,-31.757888793945312
1700485827.891945,81899,-32.2988166809082
1700486142.4233308,82049,-33.50379943847656
1700486167.596263,82149,-32.911460876464844
1700486205.5536075,82299,-31.562763214111328
1700486243.453223,82449,-33.04890060424805
1700486293.9742708,82649,-32.7215690612793
1700486395.488295,83049,-32.69477081298828
1700486496.5685322,83449,-32.667022705078125
1700486521.868786,83549,-31.695491790771484
1700486547.1693642,83649,-32.3537712097168
1700486585.0925536,83799,-31.966772079467773
1700486597.694762,83849,-32.26721954345703
1700486673.4846873,84149,-31.658401489257812
1700486686.1077926,84199,-32.957855224609375
1700486787.2271621,84599,-34.32194137573242
1700486825.1777673,84749,-32.61273193359375
1700486837.8096256,84799,-32.71146011352539
1700486850.4525769,84849,-30.954484939575195
1700486863.0963821,84899,-32.17818832397461
1700486888.383161,84999,-32.47461700439453
1700486926.3072464,85149,-32.801910400390625
1700487014.9782715,85499,-31.26232147216797
1700487027.5875747,85549,-31.504905700683594
1700487091.405472,85799,-31.802257537841797
1700487116.772278,85899,-32.418338775634766
1700487129.5272484,85949,-32.67938232421875
1700487419.4857893,85999,-32.979244232177734
1700487533.446564,86449,-33.045631408691406
1700487584.1040099,86649,-33.24681091308594
1700487609.413135,86749,-33.3126220703125
1700487622.0383484,86799,-33.167606353759766
1700487647.3541276,86899,-32.509761810302734
1700487710.603068,87149,-31.45693016052246
1700487723.2581105,87199,-33.252655029296875
1700487748.5214636,87299,-33.100341796875
1700487761.174004,87349,-32.22438430786133
1700487773.79324,87399,-32.993980407714844
1700487811.8153148,87549,-33.06523513793945
1700487837.1114595,87649,-32.9178466796875
1700487862.4187467,87749,-32.942665100097656
1700488014.1858757,88349,-32.86463165283203
1700488127.8409252,88799,-32.28899383544922
1700488203.8686538,89099,-33.140419006347656
1700488216.5475595,89149,-32.86117172241211
1700488292.605573,89449,-31.425701141357422
1700488305.2658968,89499,-31.440929412841797
1700488317.9309995,89549,-32.35686492919922
1700488696.5166526,89949,-31.401756286621094
1700488772.4269748,90249,-32.72265625
1700488785.0977674,90299,-33.31732940673828
1700488886.172074,90699,-33.54261779785156
1700488898.7944782,90749,-33.20353698730469
1700488936.693166,90899,-32.65174102783203
1700489025.0161269,91249,-32.33385467529297
1700489050.273524,91349,-32.610504150390625
1700489100.7380776,91549,-32.09823989868164
1700489226.9340255,92049,-32.51092529296875
1700489239.5233178,92099,-33.43391418457031
1700489277.6677365,92249,-32.957828521728516
1700489340.6873343,92499,-33.007171630859375
1700489391.3248463,92699,-32.82443618774414
1700489441.7846615,92899,-33.0705680847168
1700489555.3608053,93349,-33.679100036621094
1700489580.6012707,93449,-33.30107879638672
1700489593.2495728,93499,-32.699581146240234
1700489946.4209688,93799,-32.882625579833984
1700489959.1324637,93849,-33.965267181396484
1700489971.8445382,93899,-32.57937240600586
1700489997.257416,93999,-32.005409240722656
1700490022.6473584,94099,-32.762420654296875
1700490174.6812894,94699,-33.79419708251953
1700490287.9861193,95149,-32.41960906982422
1700490338.4348602,95349,-32.63074493408203
1700490402.0026631,95599,-32.32579040527344
1700490414.6304767,95649,-31.1778621673584
1700490477.8989182,95899,-33.25896453857422
1700490490.571979,95949,-32.993995666503906
1700490503.1876235,95999,-34.62427520751953
1700490553.5361056,96199,-33.124088287353516
1700490566.0866082,96249,-33.466552734375
1700490641.3494985,96549,-33.698646545410156
1700490691.4974382,96749,-34.07763671875
1700490704.1323197,96799,-32.9171028137207
1700490716.679269,96849,-31.986379623413086
1700490741.8297737,96949,-32.17909240722656
1700490817.1786823,97249,-33.30033874511719
1700490855.2097495,97399,-34.28276443481445
1700490880.583174,97499,-34.47449493408203
1700490918.6211443,97649,-32.54414367675781
1700491232.3565166,97799,-33.12980270385742
1700491270.0820057,97949,-33.01987838745117
1700491295.2989426,98049,-32.65684509277344
1700491383.4920185,98399,-33.6259880065918
1700491408.7098472,98499,-32.876373291015625
1700491559.8308866,99099,-34.071868896484375
1700491572.4339223,99149,-32.653968811035156
1700491585.0506516,99199,-32.10638427734375
1700491761.343865,99899,-32.610958099365234
1700491811.8460596,100099,-33.54718780517578
1700491861.837788,100299,-32.78241729736328
1700491874.6691396,100349,-33.43882751464844
1700491912.378453,100499,-32.25123596191406
1700491925.009287,100549,-34.42765426635742
1700491962.6278918,100699,-33.94260787963867
1700491987.6945517,100799,-32.9041633605957
1700492012.8097982,100899,-32.24310302734375
1700492076.0990686,101149,-33.341529846191406
1700492113.8259542,101299,-31.958627700805664
1700492139.002187,101399,-33.44550323486328
1700492176.6791224,101549,-31.83490562438965
1700492491.1294975,101699,-32.02637481689453
1700492528.6934881,101849,-33.48042297363281
1700492554.2317343,101949,-33.44960021972656
1700492592.2174273,102099,-31.472232818603516
1700492630.2739003,102249,-32.355003356933594
1700492642.9819763,102299,-33.16798782348633
1700492680.9626899,102449,-31.550159454345703
1700492718.9740021,102599,-32.76191329956055
1700492832.9856913,103049,-33.453617095947266
1700492858.1554377,103149,-33.23691940307617
1700492921.4288907,103399,-33.2440185546875
1700492984.234428,103649,-33.334007263183594
1700492997.1245782,103699,-33.563907623291016
1700493009.8271663,103749,-31.115758895874023
1700493034.722851,103849,-33.29191589355469
1700493047.2666662,103899,-33.6847038269043
1700493072.6647012,103999,-33.24802780151367
1700493097.7041936,104099,-32.455841064453125
1700493135.3214314,104249,-31.975181579589844
1700493147.8679144,104299,-32.930442810058594
1700493198.5623667,104499,-31.998027801513672
1700493271.3921664,104749,-33.902217864990234
1700493304.674572,104849,-32.91312789916992
